,state,crisis,p_crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2005-05-01,2,0,0.007668115084977384,0.007668115084977384,0.19400965382879656,0.2293727361756115,0.16599108461913917,0.20712214608005625,0.1958362642104267
2005-06-01,1,0,0.012793683693755664,0.012793683693755664,0.24122234745153556,0.17638416502421708,0.17188623501474207,0.2082798695308502,0.1894336992839122
2005-07-01,1,0,0.01158957935885763,0.01158957935885763,0.23721318645484793,0.15991909448787964,0.22649396366254027,0.18902857368780118,0.17575560234708487
2005-08-01,3,0,0.09393687268799959,0.09393687268799959,0.18172328563787982,0.17019883890110302,0.2079359721678532,0.18181514228319,0.16438988832106816
2005-09-01,4,0,0.00493086253912331,0.00493086253912331,0.21980932129864814,0.1604248709360737,0.1894204899035446,0.23652539871389203,0.18888905660772304
2005-10-01,3,0,0.07197008519644282,0.07197008519644282,0.20127147932654396,0.1714347925990801,0.2101663176108764,0.161973607323711,0.18318371794241778
2005-11-01,3,0,0.005214987085380611,0.005214987085380611,0.19587555112513308,0.19753932651136297,0.23616196291371575,0.18456742392644143,0.1806407484369712
2005-12-01,2,0,0.0042579448322050744,0.0042579448322050744,0.18049311750571911,0.237574263909798,0.1815272231983002,0.2173050217104694,0.1788424288425124
2006-01-01,5,0,0.007588912667594852,0.007588912667594852,0.21741873792746735,0.16730044144361017,0.1739080170911056,0.20488875637284265,0.22889513449638696
2006-02-01,5,0,0.01866271573340031,0.01866271573340031,0.17988137035224216,0.17857182377941402,0.20570326625627583,0.20141805358573803,0.21576277029194812
2006-03-01,1,0,0.004860786865733743,0.004860786865733743,0.22253890161413553,0.16756520000163044,0.18616091911145477,0.2156320779552321,0.2032421144508182
2006-04-01,5,0,0.009970013997507812,0.009970013997507812,0.1711751281319668,0.1983748027654646,0.18130199375159953,0.20846159759175997,0.2307164637607111
2006-05-01,3,0,0.004823766788978963,0.004823766788978963,0.21053931566444753,0.1732674041322263,0.23722335027617794,0.17778320975854003,0.196362953378634
2006-06-01,3,0,0.00353374917474117,0.00353374917474117,0.2157099831588594,0.16606191116270339,0.23838646645360798,0.18362704217614795,0.19268084787294343
2006-07-01,5,0,0.00448785850044942,0.00448785850044942,0.20065801965532468,0.2156390450420458,0.1855554785092142,0.17068340214184738,0.222976196150123
