,MXCXDMHR,LGY7TRUH,LUACTRUU,LF98TRUU,LP05TRUH,LP01TRUH,BCOMTR,MXEF,EMUSTRUU,BCIT5T,PUT,MXWD,LEGATRUU,RU30INTR,SPGSCITR,LBUSTRUU,JPEIGLBL,M1EF
2005-05-19,108.65,400.0278,1516.22,746.2,142.07,128.29,257.155,545.81,436.5511,180.909,766.27,278.17,314.7785,2743.31,5590.54,1224.14,321.07,182.27
2005-05-20,108.59,399.5648,1515.76,747.76,141.91,128.51,256.955,544.38,437.0527,181.317,766.57,277.34,313.4872,2740.09,5581.71,1223.51,321.63,181.8
2005-05-23,109.03,400.2014,1521.67,751.14,142.26,128.97,259.747,542.91,438.1434,181.797,768.55,278.84,314.7297,2751.11,5629.043,1226.93,322.7,181.33
2005-05-24,109.08,401.173,1524.21,753.16,142.52,129.35,260.553,544.94,438.7836,182.156,769.11,278.98,315.2956,2751.19,5660.74,1228.51,322.68,182.02
2005-05-25,108.74,401.6297,1522.71,756.6,142.66,129.62,263.758,543.31,439.8362,181.804,768.51,278.08,315.3563,2738.85,5759.801,1227.53,324.08,181.51
2005-05-26,109.33,401.2385,1523.56,759.09,142.57,130.04,264.603,544.15,440.4778,181.387,770.51,279.03,314.2958,2759.15,5765.275,1227.55,324.31,181.83
2005-05-27,109.55,400.9552,1526.2,760.52,142.5,130.13,265.272,550.5,440.7885,181.81,770.76,279.75,314.4532,2763.55,5811.142,1228.25,324.61,184.0
2005-05-30,109.77,401.1154,1526.2,760.52,142.5,130.13,265.272,552.74,440.7885,181.81,770.76,280.08,314.5612,2763.55,5811.142,1228.25,324.61,184.78
2005-05-31,109.2,402.2709,1533.0,762.86,143.01,130.37,265.365,548.15,442.5868,182.469,769.7,278.07,313.8526,2750.14,5813.643,1232.37,326.36,183.25
2005-06-01,110.2,403.5966,1541.41,766.84,143.43,130.46,270.82,546.59,444.2374,183.805,772.22,279.9,313.7421,2776.03,6044.819,1237.58,327.9,182.73
2005-06-02,110.38,403.8728,1544.15,772.08,143.5,131.07,269.736,551.4,446.5663,183.615,773.0,280.49,314.1197,2782.02,5998.548,1238.15,329.46,184.38
2005-06-03,109.98,403.492,1538.02,773.32,143.43,131.36,273.097,555.79,445.8895,182.841,772.04,279.67,314.0558,2763.61,6122.055,1234.27,328.57,185.85
2005-06-06,109.93,403.791,1540.17,771.62,143.55,131.51,273.822,555.16,444.2713,182.898,773.11,279.86,314.863,2768.07,6126.95,1235.28,327.29,185.68
2005-06-07,110.14,404.9185,1544.61,772.94,143.93,131.59,271.892,553.76,443.9123,183.2,773.01,280.53,315.5636,2767.83,6075.374,1237.89,327.37,185.23
2005-06-08,110.08,405.2643,1541.4,772.06,144.19,131.71,268.673,555.57,443.7666,182.791,772.94,280.67,316.1382,2761.37,5974.409,1236.18,327.08,185.85
2005-06-09,110.3,405.2999,1538.45,770.58,144.09,132.52,270.798,552.48,443.2684,182.494,774.26,279.97,314.1054,2777.08,6108.762,1234.94,326.28,184.82
2005-06-10,110.47,404.6662,1531.71,771.15,143.96,132.63,268.512,556.16,443.7673,181.377,774.42,279.85,312.5412,2771.19,6037.779,1230.96,326.6,186.06
2005-06-13,110.79,403.9448,1528.98,771.39,143.81,132.88,272.357,556.73,443.8531,181.022,775.28,279.68,310.6264,2778.9,6193.516,1229.69,326.56,186.38
2005-06-14,110.95,403.524,1525.6,772.4,143.66,133.12,271.68,558.15,444.2124,180.772,775.67,280.35,310.6195,2787.51,6143.849,1228.17,326.33,186.87
2005-06-15,111.08,402.5892,1526.57,773.37,143.15,133.34,275.08,562.58,444.4052,180.829,776.02,281.23,310.8552,2794.18,6194.86,1228.63,326.48,188.36
2005-06-16,111.52,401.7533,1530.46,773.35,142.96,133.04,277.593,565.07,445.3736,181.526,776.16,282.38,310.7303,2806.97,6267.763,1230.8,327.72,189.2
2005-06-17,112.11,402.1049,1530.65,773.84,143.19,133.06,281.822,569.96,446.218,181.926,776.24,284.72,312.3512,2818.87,6398.972,1230.74,328.4,190.86
2005-06-20,111.99,402.1647,1529.32,773.52,143.22,133.18,284.627,569.29,446.2765,181.711,776.85,283.85,311.3332,2816.61,6457.254,1230.31,328.16,190.63
2005-06-21,111.96,403.3574,1534.03,774.97,143.76,133.47,281.53,567.36,447.0126,182.118,776.36,284.02,312.6305,2811.05,6373.022,1233.02,328.96,190.0
2005-06-22,112.16,404.9486,1542.96,775.58,144.34,133.55,280.223,572.22,447.8158,182.716,776.81,284.37,313.4565,2812.64,6309.572,1238.18,330.35,191.69
2005-06-23,111.63,405.3045,1541.88,774.91,144.28,133.08,280.587,570.31,447.793,182.707,771.8,282.51,312.6629,2782.95,6405.205,1237.41,329.68,191.07
2005-06-24,110.92,405.9236,1545.47,774.34,144.46,132.82,281.963,567.25,448.283,183.302,767.56,280.73,313.1313,2761.38,6420.405,1239.51,330.23,190.05
2005-06-27,110.51,406.8513,1547.61,774.04,144.75,132.81,278.882,565.97,448.7394,183.769,767.75,280.06,314.2462,2759.41,6447.495,1240.57,330.42,189.7
2005-06-28,111.4,405.8672,1542.86,775.84,144.46,133.11,273.242,566.91,448.9515,183.148,773.56,281.65,312.5567,2788.54,6268.289,1237.81,330.66,190.02
2005-06-29,111.54,405.9389,1541.49,776.64,144.44,133.43,272.894,565.45,449.2112,182.844,772.91,281.59,311.9936,2786.59,6200.478,1236.87,330.92,189.56
2005-06-30,111.16,406.6671,1545.57,777.83,144.79,133.74,269.832,565.17,450.5977,182.94,768.32,280.44,312.4451,2769.35,6150.555,1239.09,332.16,189.48
2005-07-01,111.66,405.9683,1537.75,778.55,144.62,133.82,272.987,568.16,450.3716,182.097,771.1,280.3,309.9152,2778.73,6328.246,1234.47,331.75,190.57
2005-07-04,111.8,405.286,1537.75,778.55,144.51,134.03,272.987,565.94,450.3716,182.097,771.1,280.16,309.0548,2778.73,6328.246,1234.47,331.75,189.84
2005-07-05,112.3,404.4229,1532.81,778.47,144.26,134.25,279.776,563.17,448.7261,181.228,776.26,281.11,308.2307,2804.39,6457.626,1231.6,329.8,188.95
2005-07-06,112.08,404.3825,1536.05,778.32,144.21,134.28,282.842,565.5,448.9709,181.639,771.34,280.72,308.5348,2783.13,6615.46,1233.49,330.03,189.81
2005-07-07,111.69,405.274,1538.42,778.7,144.63,134.08,281.073,562.6,449.4642,181.734,772.95,279.52,309.0384,2790.72,6555.509,1235.1,330.3,188.84
2005-07-08,112.8,405.2083,1533.25,780.2,144.6,134.2,279.293,564.09,449.897,180.95,780.19,282.22,308.5782,2825.37,6471.727,1232.29,330.64,189.34
2005-07-11,113.54,404.3977,1535.55,782.81,144.34,134.64,278.936,574.18,450.0092,181.154,782.77,285.16,309.8536,2845.4,6404.511,1233.29,330.66,192.75
2005-07-12,113.6,404.1279,1533.14,784.14,144.31,134.89,282.078,582.21,451.0034,180.947,783.95,286.63,311.5047,2851.22,6552.704,1231.51,331.71,195.45
2005-07-13,113.89,403.4216,1532.29,784.51,144.19,135.1,282.833,583.42,450.841,180.37,784.62,286.16,309.4639,2851.71,6510.177,1230.97,331.65,195.91
2005-07-14,114.23,403.1791,1532.06,786.28,144.05,135.38,281.527,587.53,451.054,179.295,785.2,287.22,309.479,2855.12,6364.456,1230.56,331.71,197.35
2005-07-15,114.23,402.9247,1532.84,786.41,144.07,135.61,281.979,582.83,450.9309,179.142,786.29,286.68,308.7608,2859.17,6395.737,1231.0,331.6,195.79
2005-07-18,113.9,403.2371,1529.54,787.0,144.37,135.77,279.47,583.93,450.5871,178.556,785.24,286.02,308.9434,2843.74,6322.242,1229.28,331.07,196.19
2005-07-19,114.52,403.0398,1532.18,786.88,144.16,135.75,276.742,586.41,450.1121,179.525,787.65,286.71,307.8537,2865.31,6319.328,1230.73,330.87,197.03
2005-07-20,114.9,403.0624,1534.67,787.27,144.06,135.76,276.069,589.18,450.7413,179.85,789.05,287.47,307.6695,2881.37,6274.105,1232.08,331.5,197.98
2005-07-21,114.56,402.8213,1526.24,786.87,144.06,135.92,272.489,593.23,449.38,179.147,786.96,288.22,309.8606,2859.16,6184.786,1226.68,330.39,199.38
2005-07-22,114.89,404.1889,1531.11,787.55,144.53,136.07,275.293,596.12,449.3506,179.943,788.88,289.0,310.4804,2876.67,6297.544,1229.47,330.37,200.37
2005-07-25,114.78,404.3323,1530.09,788.29,144.73,136.2,275.325,595.77,448.5801,179.34,788.42,288.22,309.7118,2863.58,6308.997,1228.62,329.76,200.26
2005-07-26,114.86,403.8531,1530.99,788.61,144.52,136.0,276.134,591.28,448.7964,179.441,789.39,287.86,308.7397,2870.16,6339.566,1229.07,329.66,198.86
2005-07-27,115.4,403.6153,1529.66,789.75,144.64,136.08,277.495,594.09,449.252,179.474,790.69,289.21,308.7143,2882.39,6363.448,1228.16,330.26,199.81
2005-07-28,115.94,403.8327,1536.39,790.87,144.59,136.05,280.931,600.39,451.2933,180.211,791.8,290.94,309.4754,2902.44,6435.61,1231.54,331.9,201.98
2005-07-29,115.55,403.4176,1530.31,791.43,144.59,136.58,281.929,602.56,451.4232,179.79,790.04,290.57,309.9434,2882.97,6488.547,1227.82,331.34,202.72
2005-08-01,115.73,402.001,1527.65,790.58,144.19,136.59,285.102,607.06,451.2074,179.039,790.26,291.6,309.9719,2886.94,6598.76,1226.13,330.99,204.24
2005-08-02,116.52,401.4129,1526.05,790.3,144.08,136.71,288.309,614.64,451.8055,178.7,792.11,293.89,310.1708,2908.06,6649.962,1225.41,331.53,206.81
2005-08-03,116.63,401.7173,1528.72,790.21,144.12,136.71,286.042,618.27,453.2066,179.457,792.5,294.84,311.5537,2908.22,6571.638,1227.41,332.79,208.06
2005-08-04,115.94,401.4009,1526.95,789.89,144.16,136.73,286.52,618.68,453.8298,179.306,791.23,293.35,311.8364,2883.6,6618.355,1226.46,332.86,208.25
2005-08-05,115.17,400.391,1520.21,787.7,143.77,136.65,287.271,615.71,453.2725,178.43,789.82,290.89,310.326,2858.52,6688.054,1222.44,332.42,207.25
2005-08-08,115.2,400.2714,1518.84,786.45,143.92,136.18,288.287,615.76,452.0052,178.2,789.55,291.37,310.8144,2848.07,6802.099,1221.46,331.12,207.3
2005-08-09,115.9,400.2998,1520.91,786.79,143.89,136.36,285.222,616.95,452.471,178.063,792.06,292.87,310.567,2865.2,6733.157,1222.84,331.53,207.73
2005-08-10,116.35,400.2846,1521.38,787.35,144.01,136.46,290.595,622.6,453.6663,178.086,791.93,294.7,311.8893,2862.08,6909.942,1223.41,332.73,209.67
2005-08-11,116.83,400.065,1526.4,787.54,144.07,136.56,293.745,623.49,452.9814,178.862,793.46,296.66,313.0992,2883.26,7018.268,1226.64,332.27,210.02
2005-08-12,116.39,401.6264,1533.42,788.29,144.5,136.65,294.317,621.3,453.2811,179.754,793.02,295.72,314.2734,2866.88,7070.439,1230.75,332.74,209.3
2005-08-15,116.53,401.7749,1530.76,788.68,144.72,136.72,291.593,620.93,454.2895,179.738,794.13,295.54,313.6043,2876.53,7022.466,1229.16,333.42,209.19
2005-08-16,115.72,402.3694,1534.76,789.15,145.03,136.73,292.878,617.84,454.9063,180.374,791.39,293.37,313.8435,2842.74,7029.084,1231.63,333.95,208.17
2005-08-17,115.63,402.714,1530.96,789.36,145.08,136.76,287.719,615.83,454.3721,179.727,792.89,292.75,313.3023,2844.69,6804.198,1229.26,333.55,207.51
2005-08-18,115.32,403.5761,1536.31,790.48,145.36,136.87,285.116,608.15,454.4885,180.338,793.25,290.69,312.0644,2840.12,6749.104,1232.49,333.85,204.95
2005-08-19,115.68,403.7522,1536.9,791.32,145.33,137.16,288.263,604.18,453.2247,180.642,793.94,291.27,311.7015,2842.31,6898.408,1232.64,332.81,203.61
2005-08-22,116.12,403.348,1537.51,791.86,145.42,137.42,291.686,612.43,454.2394,180.58,795.4,293.28,313.0325,2848.54,6937.539,1232.99,333.53,206.42
2005-08-23,115.69,403.9028,1540.11,792.54,145.55,137.54,291.935,609.62,454.8081,180.974,794.45,291.98,312.9366,2839.98,6947.364,1234.24,333.88,205.48
2005-08-24,115.18,404.4265,1540.86,793.45,145.58,137.55,294.04,604.27,453.7051,181.388,791.75,290.83,313.4249,2824.65,7079.961,1234.81,333.48,203.68
2005-08-25,115.03,404.7162,1543.04,793.97,145.77,137.56,292.399,605.42,454.6257,181.555,792.79,290.86,314.2169,2831.73,7083.394,1236.11,334.29,204.1
2005-08-26,114.5,404.7887,1540.44,793.98,145.74,137.63,291.667,604.76,454.7699,181.374,790.82,289.84,314.6569,2812.38,6999.683,1234.44,334.2,203.88
2005-08-29,114.74,405.596,1541.64,793.89,145.74,137.63,299.24,599.37,455.4582,181.716,794.45,289.72,314.4088,2830.72,7204.7,1235.34,334.64,202.12
2005-08-30,114.82,406.0658,1548.37,793.88,145.9,137.57,305.561,600.45,456.2472,183.074,793.17,288.96,313.0036,2822.88,7509.228,1239.62,335.5,202.5
2005-08-31,115.77,407.4681,1553.74,792.94,146.18,137.64,303.209,606.23,459.2191,183.894,797.34,292.2,315.0448,2855.48,7471.138,1243.56,337.77,204.46
2005-09-01,116.24,408.4014,1553.29,792.89,146.53,137.5,308.972,616.83,460.3471,185.026,798.21,295.16,317.9551,2859.7,7634.125,1244.81,338.63,208.07
2005-09-02,116.12,408.8215,1551.5,792.08,146.52,137.39,305.324,624.0,461.2497,185.117,797.17,295.61,319.0243,2849.86,7423.79,1244.03,339.18,210.52
2005-09-05,116.34,408.9087,1551.5,792.08,146.62,137.53,305.324,624.86,461.2497,185.117,797.17,296.21,319.1325,2849.86,7423.79,1244.03,339.18,210.85
2005-09-06,117.3,408.4952,1547.82,792.89,146.38,137.62,304.661,626.47,461.2525,184.051,801.87,298.31,318.0993,2886.14,7305.83,1241.62,338.9,211.4
2005-09-07,117.62,407.8103,1542.76,792.18,146.24,137.66,299.577,628.17,461.0401,183.517,802.87,298.77,317.0928,2894.63,7134.116,1238.69,338.3,212.02
2005-09-08,117.26,408.0927,1542.94,792.55,146.45,137.72,300.529,629.6,462.2457,183.723,802.65,297.67,316.7762,2883.33,7130.851,1238.81,339.61,212.51
2005-09-09,118.06,408.2817,1544.72,792.75,146.64,137.76,299.898,633.59,463.0986,184.283,804.25,300.08,317.6622,2905.44,7083.426,1239.7,340.37,213.86
2005-09-12,118.29,407.0483,1541.7,793.42,146.16,137.89,297.513,635.83,462.7217,183.776,804.59,299.5,315.3368,2905.44,6958.548,1238.15,339.75,214.68
2005-09-13,117.65,407.5802,1544.77,793.96,146.41,137.91,295.481,633.52,462.9995,184.125,804.19,297.56,315.1596,2883.7,6940.669,1239.97,340.12,213.93
2005-09-14,117.61,407.5072,1542.5,793.65,146.49,138.07,299.12,635.55,464.0089,183.913,804.43,297.84,315.7353,2872.15,7112.194,1238.69,340.5,214.63
2005-09-15,117.91,407.2312,1537.49,791.97,146.35,138.08,298.084,637.86,464.8328,183.593,804.99,297.6,314.2496,2872.98,7081.337,1236.53,340.75,215.41
2005-09-16,118.64,406.4203,1533.32,790.93,146.04,138.0,294.941,640.21,464.6311,183.301,806.71,299.22,313.2286,2895.55,6918.355,1233.87,340.5,216.21
2005-09-19,118.4,407.2194,1534.85,789.22,146.38,138.0,309.602,642.73,465.2867,183.881,805.08,298.38,313.1607,2879.15,7387.936,1235.23,341.18,217.1
2005-09-20,118.28,407.1812,1534.94,787.28,146.41,137.92,307.082,647.17,465.2547,183.362,802.74,298.19,313.3316,2856.53,7270.144,1234.91,340.95,218.62
2005-09-21,117.5,408.0144,1539.68,786.14,146.85,137.91,309.13,650.73,467.2286,184.18,797.5,296.69,314.6626,2827.94,7336.368,1237.61,342.64,219.83
2005-09-22,117.55,408.2892,1540.28,784.55,146.8,137.8,310.705,645.64,467.2268,184.464,800.04,295.88,313.6672,2837.52,7367.448,1238.25,342.52,218.14
2005-09-23,117.72,407.5481,1534.9,785.53,146.54,137.69,305.619,640.73,466.8058,183.482,800.98,295.45,312.2684,2841.4,7166.681,1234.79,341.9,216.48
2005-09-26,118.55,406.2367,1532.21,786.59,146.17,137.83,310.502,645.35,467.2641,183.136,801.61,297.19,310.7607,2845.41,7351.027,1233.05,341.92,218.04
2005-09-27,118.48,406.1271,1531.59,785.82,146.1,137.8,309.528,647.89,467.3076,182.969,801.96,296.34,309.8456,2845.18,7327.23,1232.55,341.76,218.9
2005-09-28,119.11,405.8195,1534.9,785.43,146.16,137.81,317.533,650.42,468.244,183.677,803.0,297.82,309.8712,2846.73,7529.425,1234.44,342.8,219.76
2005-09-29,119.84,405.0801,1532.41,785.22,146.06,137.92,318.747,655.74,469.6179,183.542,807.19,299.87,309.8155,2874.21,7536.69,1233.04,343.66,221.6
2005-09-30,119.96,405.0314,1528.65,785.03,146.08,137.99,317.316,661.32,469.5384,183.253,807.47,300.6,310.0292,2880.47,7472.479,1230.74,343.48,223.49
2005-10-03,120.14,404.1533,1524.4,785.38,145.85,138.09,318.417,661.51,469.3526,182.21,807.77,299.8,307.6083,2880.23,7433.835,1228.05,343.0,223.57
2005-10-04,119.7,403.6108,1525.65,785.53,146.01,138.22,316.55,663.75,468.4282,181.956,802.74,298.87,307.9143,2851.38,7334.486,1228.57,341.77,224.33
2005-10-05,118.16,404.3498,1527.28,784.95,146.09,138.39,315.357,652.81,466.3742,182.069,793.02,294.95,308.4618,2804.7,7243.721,1229.56,341.08,220.63
2005-10-06,116.87,404.5826,1526.75,783.89,146.03,138.29,309.401,637.24,462.478,181.432,790.17,292.86,310.2774,2789.87,7049.676,1229.58,337.33,215.38
2005-10-07,117.04,404.3366,1527.47,782.97,145.95,138.17,309.545,637.9,464.2329,181.66,793.44,292.95,309.8304,2801.33,7064.955,1230.13,339.38,215.61
2005-10-10,116.8,404.6618,1527.47,782.97,146.11,137.65,308.591,642.57,464.2329,181.66,788.39,291.76,309.3066,2780.45,7042.55,1230.13,339.38,217.24
2005-10-11,117.07,404.038,1525.93,779.79,145.95,137.67,314.155,646.35,463.6572,181.496,786.94,292.0,308.2031,2771.33,7198.09,1229.29,339.04,218.51
2005-10-12,116.29,403.3815,1520.28,776.05,145.67,137.36,315.484,636.78,460.6345,180.813,782.3,290.29,308.0145,2750.14,7228.973,1226.3,335.63,215.28
2005-10-13,115.69,402.2833,1515.87,773.65,145.27,137.17,311.596,622.37,458.1151,180.961,781.72,287.87,306.1448,2748.11,7119.608,1224.35,333.75,210.41
2005-10-14,116.09,402.1406,1514.22,774.91,145.22,136.97,310.337,618.36,456.8265,181.045,788.44,290.05,307.741,2774.19,7049.583,1223.57,333.23,209.05
2005-10-17,116.33,402.0734,1515.32,779.39,145.24,138.07,316.17,621.44,459.2381,181.499,790.67,290.09,307.0074,2782.65,7212.697,1224.05,335.07,210.22
2005-10-18,115.56,402.3417,1517.2,781.86,145.35,138.73,311.715,616.36,460.0057,181.817,782.97,287.19,305.7394,2753.75,7063.859,1224.98,336.31,208.51
2005-10-19,115.49,403.426,1518.32,781.28,145.59,138.62,309.514,603.73,460.0799,181.808,794.24,287.64,306.9586,2795.33,6997.764,1225.92,336.38,204.24
2005-10-20,114.69,402.9599,1519.28,781.96,145.31,138.65,304.819,605.67,459.0883,181.789,781.67,285.88,306.8221,2753.72,6846.481,1226.01,336.0,204.9
2005-10-21,114.77,403.9777,1525.53,784.07,145.66,138.91,303.908,607.83,459.6257,182.216,786.12,286.11,307.6962,2762.94,6864.097,1229.71,336.52,205.63
2005-10-24,116.1,404.0833,1521.85,784.76,145.77,139.35,302.797,612.86,460.4518,181.482,791.72,289.18,307.3525,2810.5,6819.949,1227.35,336.78,207.34
2005-10-25,116.0,402.77,1516.27,784.45,145.33,139.24,313.196,612.86,461.3379,180.684,791.97,290.1,308.1375,2802.48,7095.734,1224.05,337.63,207.34
2005-10-26,116.07,401.2767,1509.03,781.81,144.97,139.08,308.187,615.59,459.7373,180.076,791.16,289.75,306.4513,2789.23,6949.007,1219.42,336.45,208.26
2005-10-27,115.05,401.3768,1511.1,780.12,144.83,138.64,306.402,608.02,459.5326,180.628,787.87,287.8,307.4592,2755.18,6930.355,1221.04,335.96,205.7
2005-10-28,115.91,401.4364,1509.93,778.99,144.89,138.46,303.399,605.69,461.1661,180.751,792.67,289.4,306.7458,2800.62,6890.398,1220.44,336.94,204.91
2005-10-31,117.44,401.5063,1511.0,779.55,145.07,138.29,297.376,617.41,462.7565,180.958,794.33,292.32,305.4141,2826.52,6700.938,1221.0,338.4,208.89
2005-11-01,117.72,400.6957,1510.06,780.24,144.93,138.55,295.934,626.6,463.2364,180.949,794.13,292.79,304.9532,2816.83,6672.656,1219.98,338.6,212.0
