,CVaR (Regime),DRO (Regime),CVaR (Unconditional),Equal Weight,Risk Parity,MVO
2025-07-17,0.0007108767147941452,0.0007108767147941452,0.0006623384303991777,0.0020596263389438263,0.0011734664568116854,0.001022281818426207
2025-07-18,0.0007046133652334888,0.0007046133652334888,0.0005581497776629989,0.002000261605878185,0.0015550188368914654,0.0010662979615227465
2025-07-21,0.00305482626034371,0.00305482626034371,0.0031799209854338085,0.0017998893006069192,0.002444865589694677,0.0023524913784297866
2025-07-22,0.001389330032525876,0.001389330032525876,0.0015019949344059601,0.0004096715324502688,0.0009955283411520355,0.001106413889185365
2025-07-23,-0.0013191546588369424,-0.0013191546588369424,-0.0016709601292386165,0.0021693075211358694,-1.4884370092364688e-05,-0.0007099349965504099
2025-07-24,-0.0022890761532284283,-0.0022890761532284283,-0.0022563732825846947,0.0003256487610273324,-0.0001810476926165598,-0.0007812345305730252
2025-07-25,0.00010721172860203065,0.00010721172860203065,-3.208760825724514e-05,-0.000335325712463249,0.00014600248732903035,-0.0005070065168259
2025-07-28,0.0009453622929971254,0.0009453622929971254,0.0013779690395715651,-0.0003673698768213232,0.00011625318280846474,0.0005888914532976241
2025-07-29,0.001285053346608497,0.001285053346608497,0.0011932020028243974,0.001369184914452004,0.0020926485574008762,0.0007508508961979616
2025-07-30,-0.0009347688288052062,-0.0009347688288052062,-0.0006970370895369108,-0.00156908864875388,-0.001484482200208474,-0.0012950999175431242
2025-07-31,0.00010970930526342515,0.00010970930526342515,0.000621852992546013,-0.003519917454026128,-0.001353864401642864,-0.00040524294710806113
2025-08-01,0.0015157396789631063,0.0015157396789631063,0.0019980328929582306,-0.0041112230794218725,-6.733858954027522e-05,-0.0004615663275132518
2025-08-04,0.0026737379572751387,0.0026737379572751387,0.00263871259527611,0.005613837860972858,0.0037228589017655376,0.002474718466000443
2025-08-05,0.0007341212167963384,0.0007341212167963384,0.0008312135381066367,0.000160742465993887,0.00045293972129937783,0.0006275036385268613
2025-08-06,-0.00016486986536333985,-0.00016486986536333985,-0.00036959832328072566,0.0014015660549059842,0.0003899597153190875,0.0002922222166084803
2025-08-07,0.0002663484379950021,0.0002663484379950021,0.0001623284039634262,0.0019595517812745866,0.0010642816869812371,0.00028410938465090157
2025-08-08,-0.0010062373122414288,-0.0010062373122414288,-0.0010630569220970677,0.0004783607046509793,-0.00036360116573207516,-0.0006075468539228492
2025-08-11,0.0001571228345233188,0.0001571228345233188,0.00020351344815693789,-7.079971217628528e-05,0.00037583774199447906,0.00020382306099733536
2025-08-12,-0.0001184806708648395,-0.0001184806708648395,-0.0007975611094563974,0.0020256280638466387,0.0006550905323189336,0.00019518264281779158
2025-08-13,0.0026281587141147463,0.0026281587141147463,0.0024694156842379345,0.004353093538554122,0.0036157861047948587,0.002276247933104974
2025-08-14,-0.0019172016181461277,-0.0019172016181461277,-0.0016174769556248473,-0.0017044815204179569,-0.0016019527276546295,-0.0010566988377868475
2025-08-15,-0.0012903330230095366,-0.0012903330230095366,-0.0018281545865231083,-0.0005926682428407737,-0.0009822996533224346,-0.0005264067349940155
2025-08-18,-0.0001193548537426904,-0.0001193548537426904,-0.00033848588722007293,-1.580594752109727e-05,-0.00015625404262521373,4.4489333928625644e-05
2025-08-19,-0.0002749759710115275,-0.0002749759710115275,0.0002335696972551425,-0.0017579312872289157,-0.000324575076259121,-7.860259927218712e-05
2025-08-20,0.0012702115994864017,0.0012702115994864017,0.0008630263500620332,-0.0005673924862284061,-1.155998022879599e-05,0.00011166240771608946
2025-08-21,-0.001007014906074321,-0.001007014906074321,-0.0012235140695279639,-0.0005704234947114038,-0.0010623696449855715,-0.0010228914864864147
2025-08-22,0.0036834302911454226,0.0036834302911454226,0.003141751307969113,0.007022964685772779,0.005172232918057901,0.0034612792913623473
2025-08-25,-0.00014680043707616014,-0.00014680043707616014,-0.00046605518347367445,0.0005231576029583355,-1.0079861217490791e-05,0.0008001496655314827
2025-08-26,0.0008462799118033416,0.0008462799118033416,0.0009032332163240046,-0.0001489222978641625,0.00040177618455544505,0.0007320083816585549
2025-08-27,0.0008613820703260078,0.0008613820703260078,0.0008502812492161809,0.0008130437050877508,0.0008065511837297714,0.000868555776858192
2025-08-28,0.00098457460042329,0.00098457460042329,0.0010980265783675398,0.0013125948919103713,0.0013563191320645131,0.0009798237921033516
2025-08-29,-0.00022810335693952043,-0.00022810335693952043,-3.477921894361164e-06,-0.0012455705514233472,-0.0007839438554630779,0.0002839704280443241
2025-09-01,-0.0005642859691742747,-0.0005642859691742747,-0.0007222297157828776,0.0006032468406204592,7.716911913060338e-05,-0.00015334075788314236
2025-09-02,-0.0017695654747060636,-0.0017695654747060636,-0.001501439496894177,-0.001987611372493011,-0.0020966657062112927,-0.0017065162709473032
2025-09-03,0.0018655487867318993,0.0018655487867318993,0.0016451272762359659,0.0022794052958912047,0.0022214409080365044,0.0013749025223554197
2025-09-04,0.002152108813282123,0.002152108813282123,0.0022056198947013952,0.0024509411675411085,0.0025400823604286287,0.0016039488097302837
2025-09-05,0.002470414215895962,0.002470414215895962,0.002833039675011739,0.0025473296275598935,0.003208657304620225,0.0021565700510782983
2025-09-08,0.0020806213333603493,0.0020806213333603493,0.0018242981925060367,0.0028226470233043356,0.0020748051916669496,0.0014314348209258998
2025-09-09,-0.0008997640400721204,-0.0008997640400721204,-0.0008510871860441319,0.0009465026548343872,-0.00019262924959026503,-0.0008890398750881177
2025-09-10,0.0008761888325156002,0.0008761888325156002,0.0007911673220096808,0.0027659547193213067,0.0021365716470627895,0.001029885341214867
2025-09-11,0.0009005665478099896,0.0009005665478099896,0.0010631051253516494,0.0028701455996331723,0.002243397577502209,0.0016069724614776878
2025-09-12,-0.0012290006115594034,-0.0012290006115594034,-0.0013243799959658516,0.0011061540802342973,-0.0002626358966805643,-0.0003340779930526285
2025-09-15,0.0016175978453570388,0.0016175978453570388,0.0014911179494532852,0.002796728448470259,0.001988178762699534,0.001612467471589468
2025-09-16,0.0006850754815494552,0.0006850754815494552,0.00034441246135367173,0.0015747866675007692,0.0010889959669989002,0.0006928035355557882
2025-09-17,9.571015093310914e-05,9.571015093310914e-05,-3.2108400758096994e-05,-0.0009132744832982654,-0.0007667228059896137,-0.00048794103534636877
2025-09-18,-0.0008521728681390908,-0.0008521728681390908,-0.000963199518603134,-0.0007299688819243338,-0.0012579757217077959,-0.00021547463318828664
2025-09-19,-0.0010804505422208413,-0.0010804505422208413,-0.001069066587881758,-0.00025844629817902825,-0.000665482911638521,-0.00034232214821728344
2025-09-22,0.00021794865837862317,0.00021794865837862317,0.0001786077826196182,0.0011166122299343635,0.0006214103950405846,0.00034738228393950724
