Date,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLRE,XLB,XLC
2018-11-27,30.566852569580078,22.914888381958008,22.984577178955078,80.07687377929688,61.669681549072266,48.639217376708984,44.96097946166992,21.5655574798584,25.60390853881836,22.767744064331055,40.811588287353516
2018-11-28,31.6375732421875,23.355058670043945,23.37896156311035,82.00325775146484,63.1472053527832,50.075809478759766,45.33463668823242,21.549829483032227,25.812009811401367,23.118284225463867,41.664730072021484
2018-11-29,31.330324172973633,23.15654945373535,23.5317440032959,82.27468872070312,63.182376861572266,49.84334945678711,45.40774154663086,21.54196548461914,25.842838287353516,23.284996032714844,41.8038215637207
2018-11-30,31.628265380859375,23.277381896972656,23.489112854003906,83.9471664428711,63.79800796508789,50.20598220825195,45.70017623901367,21.860492706298828,26.08946990966797,23.344850540161133,41.7389030456543
2018-12-03,32.32656478881836,23.424102783203125,24.011398315429688,83.54436492919922,64.53679656982422,51.14509201049805,45.740787506103516,22.080711364746094,26.21278953552246,23.755231857299805,41.8038215637207
2018-12-04,31.102205276489258,22.405668258666992,23.322113037109375,81.67927551269531,61.792789459228516,49.304046630859375,44.96909713745117,22.09644317626953,25.8659610748291,23.049884796142578,40.57048034667969
2018-12-06,31.17203712463379,22.09495735168457,22.89219856262207,81.37279510498047,61.449798583984375,49.54115295410156,45.0178337097168,22.12003517150879,26.575044631958008,22.737821578979492,41.02486801147461
2018-12-07,30.07337760925293,21.672054290771484,22.764286041259766,79.29754638671875,59.8315315246582,48.05807113647461,44.44923400878906,22.20261573791504,26.17424964904785,22.190641403198242,40.24592208862305
2018-12-10,30.48771095275879,21.369966506958008,22.408985137939453,79.60401153564453,59.98102569580078,48.09527587890625,44.44923400878906,22.24587059020996,26.07406234741211,22.250484466552734,40.55192565917969
2018-12-11,30.52495002746582,21.162826538085938,22.41609001159668,79.84921264648438,59.6292610168457,48.11386489868164,44.814754486083984,22.336318969726562,26.12030601501465,22.17781639099121,40.589027404785156
